order_id	oder_unix_timestamp	sales_territory	sku_id	items_qty	price_per_item
26799425	1614490530	5	7	17	39,77
32240833	1614465043	4	4	14	34,12
57649279	1614504001	13	4	29	34,12
12380491	1614508415	12	20	11	326,33
37901090	1614489799	19	9	37	25,39
72602592	1614544429	2	28	3	385,96
92818617	1614514105	9	5	29	37,64
63756986	1614491047	12	1	17	317,94
97582300	1614522507	5	5	32	37,64
77372495	1614490969	16	22	37	324,86
60666748	1614541974	11	28	2	385,96
16169041	1614505455	1	22	44	324,86
32375698	1614532035	4	28	24	385,96
80034692	1614464159	16	8	31	30,44
81536921	1614463417	7	12	28	303,02
78512622	1614485928	5	26	14	182,14
28259359	1614461621	10	26	44	182,14
34751941	1614500353	9	15	4	473,88
27364829	1614530703	13	3	45	36,71
87912876	1614509070	5	24	22	599,19
75253175	1614528434	14	29	1	413,17
65247006	1614459710	9	22	4	324,86
77118213	1614518763	3	1	6	317,94
87946306	1614496945	9	14	42	628,36
55744237	1614538949	9	21	2	327,22
79121367	1614500204	6	9	13	25,39
69751345	1614511416	8	10	42	520,6
42960662	1614534893	7	9	29	25,39
28740775	1614494382	19	26	25	182,14
73899750	1614538159	10	17	25	329,47
27285497	1614473474	12	24	35	599,19
42502766	1614495812	9	19	12	31,01
29026486	1614508145	10	7	22	39,77
58108653	1614489824	4	20	29	326,33
73446102	1614495213	4	13	17	320,08
31030986	1614472226	15	13	35	320,08
67153390	1614489460	3	23	41	192,83
43863057	1614529233	16	11	33	321,25
29118620	1614529183	5	27	18	268,29
24225848	1614489227	8	22	30	324,86
89686836	1614521594	15	29	21	413,17
62808466	1614516696	9	18	16	394,4
90497335	1614475917	2	1	45	317,94
79185590	1614530696	14	26	46	182,14
44574613	1614461021	14	10	36	520,6
48881008	1614464756	2	3	29	36,71
25821682	1614479699	15	6	35	41,96
59444218	1614494050	19	7	19	39,77
78464712	1614470079	9	14	3	628,36
18954642	1614493156	18	12	33	303,02
26191473	1614512111	7	25	1	268,58
84457044	1614510712	18	25	39	268,58
78080793	1614478921	4	9	32	25,39
95921845	1614487426	1	19	39	31,01
40325447	1614525817	17	12	24	303,02
58981523	1614466383	19	7	47	39,77
80320849	1614501871	1	8	7	30,44
72300291	1614517271	9	13	23	320,08
31246899	1614491608	18	2	12	41,76
66673711	1614521156	19	17	3	329,47
40384579	1614494790	5	20	39	326,33
94528273	1614495160	17	23	34	192,83
10552875	1614497127	2	26	12	182,14
26562063	1614477177	17	17	25	329,47
96890125	1614526316	10	28	26	385,96
53956142	1614470451	18	8	36	30,44
16057442	1614505165	10	28	5	385,96
93513207	1614510559	15	3	47	36,71
46237671	1614524543	17	24	6	599,19
60818698	1614512981	19	26	16	182,14
44384582	1614532105	16	27	44	268,29
82288134	1614471297	4	17	21	329,47
28983757	1614527735	13	11	27	321,25
21728343	1614538851	14	2	40	41,76
31772670	1614512110	17	2	23	41,76
67177148	1614529841	2	2	2	41,76
10445868	1614467251	13	23	17	192,83
27427290	1614494754	4	8	1	30,44
86506546	1614464087	11	21	11	327,22
53539107	1614523913	20	15	20	473,88
23013272	1614464890	5	27	38	268,29
84483827	1614464543	19	14	19	628,36
43627492	1614483688	16	24	40	599,19
37922914	1614479283	2	9	4	25,39
71782923	1614532933	8	4	21	34,12
96068280	1614531807	13	11	37	321,25
39501565	1614465998	15	25	26	268,58
65387128	1614486969	3	29	16	413,17
67824176	1614491426	2	17	15	329,47
92489252	1614486409	11	5	27	37,64
14195516	1614513756	17	11	29	321,25
26247188	1614475725	1	7	43	39,77
31790727	1614503517	15	20	32	326,33
91044011	1614520083	13	24	41	599,19
17621865	1614474045	12	10	5	520,6
16635570	1614536596	16	17	39	329,47
26116933	1614490393	11	21	27	327,22
90999227	1614484987	20	2	10	41,76
44348139	1614485029	5	9	42	25,39
44268894	1614487270	13	13	26	320,08
55935026	1614517393	19	8	5	30,44
47339520	1614466893	17	5	45	37,64
43929183	1614467474	8	6	35	41,96
43873201	1614501010	13	8	13	30,44
71407976	1614499172	1	1	16	317,94
39060554	1614536355	6	1	16	317,94
57203452	1614468411	17	19	23	31,01
71456194	1614526409	16	19	46	31,01
52120972	1614481064	9	23	39	192,83
52869243	1614480749	19	13	26	320,08
57599190	1614474714	9	4	31	34,12
35854570	1614500050	1	8	46	30,44
60307406	1614538147	1	11	29	321,25
55896385	1614537678	13	8	32	30,44
78670047	1614536167	19	29	10	413,17
17243828	1614513942	6	8	42	30,44
62552389	1614513512	5	2	29	41,76
65991496	1614535572	15	2	22	41,76
93544112	1614498952	3	14	20	628,36
48650095	1614470126	17	23	4	192,83
79721628	1614487463	17	26	43	182,14
56860718	1614542071	15	15	18	473,88
11081024	1614519759	10	12	44	303,02
68699511	1614474726	11	22	24	324,86
58217324	1614521989	15	10	16	520,6
51915004	1614492964	13	17	44	329,47
77121107	1614537101	2	29	31	413,17
69675850	1614503117	20	22	35	324,86
13364467	1614472066	2	23	43	192,83
43942183	1614477941	19	8	20	30,44
42675945	1614523644	15	20	42	326,33
94238027	1614461671	4	23	29	192,83
14282437	1614516742	13	26	3	182,14
60028759	1614496794	18	23	38	192,83
92617368	1614537217	12	14	43	628,36
24810258	1614500640	16	13	1	320,08
33335657	1614463984	15	7	39	39,77
86428319	1614463076	10	16	19	426,14
10530863	1614480557	3	18	18	394,4
57311064	1614477121	1	6	7	41,96
43690881	1614541267	4	23	13	192,83
48612513	1614528062	1	3	32	36,71
30454070	1614524717	10	20	15	326,33
70414262	1614472103	15	28	38	385,96
17182016	1614523191	14	6	10	41,96
20175579	1614465384	16	21	5	327,22
14670438	1614544899	5	1	31	317,94
75909492	1614499738	19	13	5	320,08
89545967	1614487998	17	16	42	426,14
33878068	1614475491	2	12	23	303,02
32244070	1614512258	11	22	16	324,86
15956394	1614497713	19	8	46	30,44
29214999	1614530518	3	19	22	31,01
85107156	1614539905	16	29	26	413,17
80407182	1614516155	1	20	30	326,33
51239288	1614479719	7	8	25	30,44
70915493	1614509275	7	26	1	182,14
20342197	1614510293	6	9	29	25,39
19309361	1614488432	19	13	38	320,08
76557980	1614473762	4	28	22	385,96
77446662	1614514187	10	28	45	385,96
16285335	1614471064	7	6	25	41,96
43951721	1614477356	1	19	35	31,01
32710946	1614487004	16	19	40	31,01
40233431	1614465205	5	19	3	31,01
92571176	1614505069	2	10	6	520,6
29981819	1614470003	3	11	6	321,25
13645676	1614505558	2	21	7	327,22
11054434	1614497270	5	7	17	39,77
71931913	1614540656	18	12	5	303,02
95033321	1614466948	18	15	39	473,88
11239743	1614467129	6	25	31	268,58
62839050	1614494964	11	15	41	473,88
33922396	1614519047	15	8	25	30,44
14106717	1614485275	4	12	40	303,02
92200286	1614510768	9	29	9	413,17
95792808	1614522559	4	12	18	303,02
45673439	1614481643	2	4	22	34,12
12944685	1614517175	11	9	17	25,39
32612804	1614522593	11	19	24	31,01
61711442	1614533501	8	28	23	385,96
83267616	1614535702	14	19	32	31,01
25559957	1614525637	17	17	3	329,47
11260630	1614475859	6	8	7	30,44
81785129	1614507767	6	18	1	394,4
22050807	1614518223	5	9	26	25,39
62523087	1614501092	13	24	25	599,19
79434618	1614472650	13	15	11	473,88
49733063	1614470394	3	23	33	192,83
64287618	1614485694	7	11	37	321,25
46417610	1614513005	15	2	46	41,76
96611453	1614462788	17	14	15	628,36
40135810	1614489739	6	18	6	394,4
62363045	1614485537	20	19	2	31,01
15804168	1614463883	9	17	10	329,47
85162069	1614512282	11	13	24	320,08
31694976	1614531021	15	23	17	192,83
54393447	1614487233	20	26	27	182,14
86126109	1614503980	20	21	24	327,22
43284265	1614504290	11	9	19	25,39
95234793	1614541102	11	17	21	329,47
42969141	1614502460	17	9	26	25,39
93543299	1614512666	6	27	4	268,29
76803635	1614507478	8	21	13	327,22
42659379	1614533361	3	22	26	324,86
85316006	1614497428	3	19	1	31,01
99493206	1614539406	15	18	22	394,4
11434258	1614518435	16	22	38	324,86
24935654	1614506704	11	13	31	320,08
34289761	1614535615	16	4	42	34,12
11387012	1614528721	16	26	32	182,14
58048483	1614513332	14	23	4	192,83
75178551	1614474503	7	29	14	413,17
81665170	1614506552	3	18	14	394,4
86759968	1614470837	20	11	37	321,25
71420600	1614515811	4	18	46	394,4
16571238	1614496688	18	16	40	426,14
38963154	1614538384	2	21	43	327,22
95227896	1614481005	19	19	8	31,01
19203497	1614532230	16	24	28	599,19
17364196	1614480250	16	13	16	320,08
26849991	1614465007	4	7	42	39,77
35868402	1614539387	20	5	44	37,64
88555760	1614522925	14	16	36	426,14
15722330	1614484646	3	18	44	394,4
28582241	1614490360	5	25	21	268,58
90155818	1614535571	8	6	23	41,96
93951306	1614491734	17	12	7	303,02
66155264	1614514313	15	28	40	385,96
33164683	1614523704	11	19	36	31,01
10052751	1614492989	9	25	6	268,58
97482971	1614514179	2	10	20	520,6
72791892	1614467222	17	26	25	182,14
99455543	1614480256	6	8	26	30,44
41350070	1614541623	2	10	33	520,6
73334167	1614517510	18	13	35	320,08
41059197	1614463913	14	3	29	36,71
32499193	1614467610	4	2	31	41,76
22715240	1614489294	15	25	28	268,58
94900360	1614461498	13	15	42	473,88
49021748	1614469226	10	4	47	34,12
86591455	1614469374	2	20	34	326,33
43976589	1614487627	13	5	45	37,64
11478250	1614482385	3	24	18	599,19
20814612	1614475529	12	14	43	628,36
42412641	1614529935	2	24	17	599,19
26412109	1614525710	10	26	36	182,14
12607480	1614484268	8	5	14	37,64
34941560	1614485618	15	29	16	413,17
90043426	1614519644	2	2	38	41,76
97096147	1614515057	15	8	12	30,44
28339275	1614489085	14	29	46	413,17
20665923	1614520694	9	22	45	324,86
66177001	1614497353	4	2	18	41,76
99492322	1614544090	12	13	2	320,08
54876823	1614531572	18	16	47	426,14
65260492	1614502291	17	29	2	413,17
84287963	1614527654	11	21	2	327,22
99890656	1614472569	7	9	20	25,39
34179413	1614501600	3	17	23	329,47
70183590	1614533192	5	4	27	34,12
55588673	1614471311	16	9	6	25,39
48668160	1614541036	15	10	13	520,6
53078540	1614517515	7	4	44	34,12
89094438	1614461441	5	15	41	473,88
28244769	1614490484	10	9	21	25,39
54822788	1614509789	17	8	41	30,44
46569345	1614515771	3	25	34	268,58
12417779	1614531113	4	29	35	413,17
54248393	1614502346	8	5	9	37,64
26400713	1614467061	12	8	37	30,44
21587493	1614472679	10	24	14	599,19
10445164	1614545399	6	18	12	394,4
89911997	1614518401	4	26	9	182,14
47964332	1614537826	14	10	38	520,6
44044909	1614518840	20	2	34	41,76
64633270	1614543607	19	5	31	37,64
72871370	1614464203	3	21	5	327,22
42216985	1614469778	4	17	10	329,47
66950237	1614498360	11	19	17	31,01
40424982	1614541141	3	15	21	473,88
23558639	1614539983	17	1	47	317,94
20278744	1614484512	20	10	19	520,6
94870323	1614527236	20	12	3	303,02
77519324	1614538367	19	6	18	41,96
82943254	1614496432	17	3	32	36,71
93976477	1614533360	20	26	9	182,14
53705669	1614487609	20	17	47	329,47
29842645	1614481049	12	23	32	192,83
92468487	1614494623	3	21	41	327,22
45955335	1614473164	10	14	10	628,36
48605011	1614517318	13	22	4	324,86
99875559	1614527708	2	21	34	327,22
25801024	1614460512	15	25	9	268,58
37674473	1614535782	17	23	28	192,83
80378648	1614466079	14	13	18	320,08
55854164	1614489097	18	23	16	192,83
56754895	1614498501	7	13	1	320,08
50793182	1614532832	2	1	1	317,94
42352844	1614491491	4	7	25	39,77
37296468	1614467466	14	14	36	628,36
31289275	1614535550	3	28	39	385,96
46044219	1614468008	10	12	44	303,02
23094409	1614523820	8	9	29	25,39
99016616	1614467561	6	1	41	317,94
26178249	1614511231	12	17	20	329,47
53772970	1614468029	11	3	4	36,71
63641355	1614515785	15	18	37	394,4
47608184	1614530885	6	28	23	385,96
11816223	1614464739	3	28	16	385,96
79213751	1614463492	12	22	33	324,86
81953261	1614462985	17	3	34	36,71
44983665	1614515335	9	1	33	317,94
48219771	1614496859	11	28	10	385,96
77585884	1614494240	20	8	45	30,44
49010980	1614506253	13	1	44	317,94
75355014	1614538171	17	8	22	30,44
62606284	1614518154	2	10	1	520,6
24117730	1614468964	18	11	29	321,25
55481023	1614473220	15	25	8	268,58
28247346	1614509733	9	24	17	599,19
10601802	1614504574	2	2	37	41,76
12584762	1614497710	20	2	25	41,76
21170785	1614524472	14	17	33	329,47
77575769	1614460238	7	23	27	192,83
32052903	1614506052	3	22	29	324,86
76699161	1614495493	6	8	16	30,44
57072982	1614518817	4	17	14	329,47
26990837	1614512086	1	25	43	268,58
82802266	1614535540	12	12	1	303,02
52355470	1614479839	4	3	8	36,71
34138277	1614519283	8	13	4	320,08
28385397	1614523773	9	9	47	25,39
11667571	1614506023	20	15	27	473,88
27682776	1614536074	11	5	19	37,64
90942157	1614498534	14	7	30	39,77
29231243	1614494119	4	13	22	320,08
50931367	1614493634	19	18	42	394,4
44359805	1614510794	11	26	37	182,14
17643265	1614478292	18	7	16	39,77
62691926	1614508536	20	8	22	30,44
30366050	1614531657	9	1	1	317,94
69217440	1614477460	12	29	15	413,17
14136915	1614470082	9	9	11	25,39
97625104	1614492483	12	21	23	327,22
49882630	1614507851	8	5	1	37,64
44884635	1614493882	2	1	43	317,94
50103861	1614513987	14	15	29	473,88
66244300	1614522576	16	20	46	326,33
89263412	1614544244	18	14	9	628,36
18135093	1614479109	8	8	37	30,44
17582269	1614466903	2	6	20	41,96
70602762	1614507531	1	8	5	30,44
42537173	1614526597	18	14	35	628,36
73134458	1614487884	4	28	4	385,96
57730647	1614476108	19	22	15	324,86
24632678	1614537450	14	22	22	324,86
59470913	1614474809	19	19	28	31,01
90297299	1614511962	5	5	26	37,64
53583006	1614470497	20	12	16	303,02
73087438	1614498884	19	27	11	268,29
83456586	1614519319	13	9	8	25,39
36487901	1614469181	10	13	24	320,08
45075813	1614479043	15	11	20	321,25
30019728	1614514185	5	4	42	34,12
62336999	1614532960	20	16	29	426,14
74423310	1614500682	10	1	15	317,94
67073443	1614523731	8	7	28	39,77
24910935	1614499465	10	28	19	385,96
54382419	1614500810	15	6	36	41,96
98841640	1614468289	13	23	39	192,83
63063625	1614466992	3	5	20	37,64
76003752	1614526775	1	19	1	31,01
45651512	1614488524	16	4	35	34,12
26525297	1614533794	18	16	4	426,14
95281396	1614463256	2	18	12	394,4
80115390	1614481210	2	13	28	320,08
69667434	1614510548	7	12	14	303,02
73816462	1614515765	14	11	35	321,25
34042370	1614529478	11	16	16	426,14
18142163	1614538318	9	11	41	321,25
80695300	1614497652	2	25	45	268,58
14487035	1614519310	12	20	12	326,33
96675470	1614477948	17	20	1	326,33
51752894	1614481927	12	7	37	39,77
34936169	1614467744	9	9	45	25,39
85400794	1614541577	6	28	47	385,96
21818220	1614543988	14	26	23	182,14
99589656	1614531708	11	14	9	628,36
88589979	1614468073	11	23	24	192,83
63580744	1614477379	20	27	42	268,29
82350567	1614473625	13	19	10	31,01
28604394	1614537081	8	8	34	30,44
12409511	1614513131	10	28	9	385,96
28298336	1614471525	15	3	40	36,71
49330146	1614481906	3	7	12	39,77
74924468	1614534293	5	6	11	41,96
27558538	1614479839	1	21	35	327,22
67218105	1614520390	19	18	33	394,4
63166791	1614527855	10	3	25	36,71
60920674	1614460355	9	22	18	324,86
94714836	1614472959	17	1	38	317,94
86431068	1614518536	1	23	39	192,83
64496142	1614497092	3	18	7	394,4
32829305	1614507530	18	7	25	39,77
75416437	1614527297	5	16	16	426,14
29316768	1614514676	8	9	37	25,39
25794759	1614515018	8	8	2	30,44
20430951	1614537148	11	26	22	182,14
74909468	1614503681	11	1	41	317,94
34923597	1614520783	10	11	35	321,25
26748456	1614545502	18	15	2	473,88
91676338	1614516288	8	13	8	320,08
97995373	1614461424	16	7	36	39,77
66797810	1614475452	20	24	42	599,19
88596295	1614504400	9	13	27	320,08
88805295	1614542755	2	23	21	192,83
32904576	1614483309	2	4	25	34,12
72863537	1614485766	12	3	36	36,71
36840811	1614545718	8	15	11	473,88
67620634	1614534067	10	7	16	39,77
10274809	1614545288	17	2	31	41,76
41291062	1614467006	5	24	25	599,19
20921238	1614505277	8	13	4	320,08
60210961	1614477140	8	15	24	473,88
54978019	1614484346	12	16	42	426,14
92298448	1614469167	9	10	23	520,6
28795203	1614523833	18	10	32	520,6
68656040	1614518174	17	15	32	473,88
63605667	1614510706	10	15	21	473,88
62852030	1614509085	15	7	39	39,77
49585314	1614513604	12	14	36	628,36
91321659	1614526093	19	26	14	182,14
32303763	1614485379	8	15	1	473,88
34443605	1614463011	16	15	26	473,88
41893851	1614482985	11	20	5	326,33
83810471	1614460318	14	2	7	41,76
76589371	1614484792	11	17	44	329,47
69457646	1614499151	16	22	22	324,86
88365055	1614517688	4	16	47	426,14
63047507	1614462161	5	22	14	324,86
82249062	1614543928	11	24	14	599,19
68978608	1614518353	19	17	9	329,47
78656451	1614471384	13	1	39	317,94
41619471	1614485366	6	25	44	268,58
43994427	1614523162	1	20	38	326,33
32872893	1614524577	8	23	41	192,83
61666365	1614478368	15	13	39	320,08
73262615	1614460424	6	7	18	39,77
92172997	1614461414	17	5	4	37,64
69145826	1614518469	11	24	34	599,19
24027250	1614475407	10	14	27	628,36
96177646	1614542005	11	25	14	268,58
96040727	1614495098	13	21	18	327,22
95839135	1614515296	14	23	16	192,83
40004266	1614482649	16	26	37	182,14
94058649	1614465905	2	11	37	321,25
47878836	1614543595	1	24	5	599,19
12709151	1614479186	9	28	40	385,96
90853407	1614526106	12	27	14	268,29
56914718	1614503246	17	20	39	326,33
40129588	1614464167	17	16	1	426,14
22704173	1614462031	20	6	18	41,96
99687605	1614499245	1	2	30	41,76
92145394	1614526650	1	15	47	473,88
92796871	1614475687	18	6	28	41,96
82048601	1614513241	5	17	7	329,47
59355444	1614507053	5	22	21	324,86
55594340	1614479620	5	27	11	268,29
90900114	1614545849	11	23	26	192,83
14713036	1614465869	16	8	24	30,44
95723275	1614482189	18	8	5	30,44
26202113	1614496548	5	26	20	182,14
49459610	1614498751	17	23	19	192,83
10300114	1614464630	6	18	6	394,4
49621645	1614511430	16	28	27	385,96
53797911	1614474118	11	21	7	327,22
46104524	1614519816	8	24	47	599,19
61056685	1614474548	11	9	11	25,39
30470412	1614497472	14	27	11	268,29
69296476	1614493832	13	12	6	303,02
27809817	1614506883	7	24	24	599,19
60743726	1614515858	1	15	3	473,88
73165052	1614500368	17	17	45	329,47
52876884	1614507638	18	5	9	37,64
57741922	1614475735	3	29	25	413,17
26290038	1614532100	4	19	29	31,01
83601516	1614502882	6	28	43	385,96
86834332	1614503212	17	13	46	320,08
73366729	1614507387	9	2	3	41,76
69675549	1614526954	20	14	19	628,36
58514158	1614479474	16	12	30	303,02
23343547	1614485209	10	12	22	303,02
19047501	1614472346	13	16	40	426,14
44246662	1614532931	12	13	13	320,08
42257503	1614509899	2	24	43	599,19
40767563	1614523566	1	15	45	473,88
19733221	1614533081	7	10	3	520,6
73715330	1614462341	15	13	4	320,08
27358340	1614478634	19	26	6	182,14
96812171	1614511691	19	14	31	628,36
56256364	1614466502	13	24	31	599,19
40461015	1614518020	14	17	12	329,47
45482369	1614542711	13	2	25	41,76
43794905	1614476347	5	3	31	36,71
87760263	1614492530	14	12	37	303,02
82946303	1614533596	16	27	40	268,29
87012373	1614540298	20	7	6	39,77
52034436	1614543055	10	4	26	34,12
17583198	1614502111	12	3	40	36,71
54742398	1614465401	6	12	19	303,02
69784888	1614517834	19	12	6	303,02
19581087	1614483522	15	22	26	324,86
19004456	1614532291	7	5	13	37,64
67839739	1614516793	9	22	27	324,86
85037639	1614538940	18	5	17	37,64
99884761	1614538855	12	4	18	34,12
90316051	1614502295	1	20	26	326,33
84841790	1614470648	20	10	5	520,6
99129986	1614523843	9	7	3	39,77
90325690	1614511646	8	8	10	30,44
36511373	1614520730	10	16	20	426,14
76617432	1614504769	4	6	42	41,96
18953044	1614543003	20	18	5	394,4
56376951	1614528684	11	27	24	268,29
25477223	1614469126	16	1	21	317,94
17987772	1614529315	10	20	23	326,33
24469073	1614486698	3	7	29	39,77
56801820	1614528125	2	16	7	426,14
40684295	1614491262	13	6	25	41,96
63846465	1614512056	11	5	41	37,64
91705026	1614485359	1	5	23	37,64
40622860	1614535725	1	26	22	182,14
58362718	1614460821	13	20	11	326,33
61741121	1614487401	17	26	26	182,14
63497602	1614511001	4	19	20	31,01
27863324	1614481050	9	29	39	413,17
74099966	1614527603	16	20	3	326,33
76425353	1614489551	18	20	9	326,33
15824830	1614487380	19	2	47	41,76
81882814	1614527361	2	27	43	268,29
42899488	1614538255	19	9	4	25,39
24434826	1614521241	3	3	21	36,71
11413352	1614501428	4	10	33	520,6
16223759	1614481113	16	16	43	426,14
87701774	1614524777	11	17	15	329,47
82621515	1614517859	17	7	4	39,77
11628613	1614479463	8	6	45	41,96
42157731	1614463700	3	5	41	37,64
14101382	1614518509	12	5	44	37,64
59707435	1614512014	9	4	36	34,12
27929498	1614509793	3	19	18	31,01
60961286	1614460566	6	14	15	628,36
89938287	1614485708	20	18	20	394,4
92988007	1614473744	9	18	36	394,4
23794109	1614470024	17	2	14	41,76
58987072	1614482052	14	1	34	317,94
40499628	1614544184	8	21	33	327,22
88193823	1614522272	17	4	24	34,12
35826560	1614466037	13	9	24	25,39
44963295	1614543798	17	13	3	320,08
10240704	1614480162	14	2	34	41,76
71529526	1614489812	20	11	31	321,25
28168632	1614470732	11	29	19	413,17
46051041	1614538269	16	14	33	628,36
22341179	1614467711	18	17	16	329,47
43348099	1614472596	12	6	25	41,96
15241571	1614474379	5	19	14	31,01
76534607	1614461820	17	18	38	394,4
35572737	1614462421	13	22	45	324,86
40853822	1614493016	2	29	5	413,17
51774019	1614506515	4	8	6	30,44
57550173	1614505746	17	15	17	473,88
40937283	1614538674	17	9	37	25,39
85958494	1614523137	10	4	23	34,12
52338736	1614533729	7	14	14	628,36
47114129	1614544663	6	15	28	473,88
11405973	1614530205	10	28	22	385,96
55537970	1614505606	10	13	32	320,08
79578280	1614493606	10	8	26	30,44
22806912	1614542217	9	28	37	385,96
93233346	1614541826	6	28	18	385,96
63033635	1614512152	19	19	19	31,01
97625419	1614536491	15	25	38	268,58
65291032	1614468125	9	10	15	520,6
11737958	1614527845	16	3	6	36,71
68595004	1614523013	16	14	3	628,36
55013011	1614463916	7	5	20	37,64
93968212	1614531906	8	22	39	324,86
33267479	1614521677	15	4	23	34,12
78939701	1614527120	9	11	42	321,25
54362206	1614525336	14	21	22	327,22
88868958	1614545551	15	3	41	36,71
58278638	1614486775	4	1	35	317,94
84926224	1614473227	11	12	43	303,02
92251550	1614472898	5	15	33	473,88
51870902	1614523237	16	25	44	268,58
66050713	1614537374	17	13	9	320,08
87526008	1614483061	3	28	29	385,96
26519008	1614474283	4	4	12	34,12
80662468	1614525927	14	20	28	326,33
96694556	1614521672	12	22	17	324,86
19408460	1614481145	19	4	5	34,12
83512515	1614463057	14	20	7	326,33
91543649	1614533455	6	2	29	41,76
25327497	1614528873	6	4	26	34,12
82040019	1614465776	6	7	16	39,77
34747978	1614531985	9	27	22	268,29
54697455	1614526789	16	1	37	317,94
80076596	1614472684	7	17	10	329,47
64132447	1614462801	7	19	27	31,01
51964839	1614496464	10	22	19	324,86
52419499	1614531211	2	16	24	426,14
73920010	1614510265	16	11	28	321,25
49058107	1614498332	12	18	6	394,4
18047707	1614544103	19	19	32	31,01
86107334	1614496690	8	3	36	36,71
70094656	1614469295	12	5	36	37,64
54813733	1614478922	7	4	6	34,12
23657480	1614485963	13	20	32	326,33
72987940	1614523107	13	18	35	394,4
17835429	1614477573	15	11	18	321,25
59184390	1614497030	4	23	23	192,83
80643961	1614508314	4	3	45	36,71
14174351	1614504087	11	12	47	303,02
19705236	1614498506	13	2	31	41,76
60774341	1614516648	5	21	2	327,22
49985695	1614489980	15	5	3	37,64
94844536	1614541828	7	6	38	41,96
65509659	1614533845	13	2	29	41,76
21646928	1614491202	10	6	22	41,96
59351500	1614508255	4	1	22	317,94
94419616	1614517129	11	19	42	31,01
49939620	1614536671	1	20	15	326,33
27638846	1614489799	4	5	19	37,64
92511382	1614496871	4	7	10	39,77
91888896	1614539443	15	6	44	41,96
82178334	1614529397	14	20	24	326,33
12646185	1614524533	15	12	9	303,02
88993158	1614485347	15	29	28	413,17
96490887	1614492244	1	20	1	326,33
56830800	1614488523	10	25	22	268,58
86620838	1614468091	15	2	36	41,76
44796777	1614533810	13	6	14	41,96
80941520	1614538843	18	15	24	473,88
42426154	1614516765	2	16	17	426,14
12851580	1614479168	5	27	6	268,29
10754111	1614538449	3	10	45	520,6
80032761	1614499788	9	8	17	30,44
59463853	1614461454	18	2	37	41,76
87014151	1614518456	15	29	34	413,17
86960275	1614481201	20	8	33	30,44
60444626	1614533776	20	8	3	30,44
22933981	1614467750	20	10	6	520,6
99149139	1614474981	17	29	43	413,17
45629859	1614501888	1	26	23	182,14
62497259	1614539338	1	22	12	324,86
22534842	1614533980	10	3	26	36,71
94108433	1614473832	8	1	43	317,94
41753672	1614523907	14	12	27	303,02
29144772	1614506814	2	2	29	41,76
42175048	1614491388	18	4	40	34,12
52647527	1614476750	19	10	36	520,6
28560331	1614530012	4	2	11	41,76
89169699	1614533405	7	13	43	320,08
57710673	1614545669	14	10	20	520,6
18936414	1614537235	2	9	27	25,39
42152163	1614493811	6	16	23	426,14
83782428	1614487858	11	27	21	268,29
41426287	1614477751	13	21	32	327,22
88486168	1614509993	20	13	11	320,08
60563254	1614494297	19	1	27	317,94
97196414	1614544622	8	4	38	34,12
22876361	1614468539	14	13	13	320,08
47016479	1614499866	14	29	32	413,17
71104683	1614470265	2	29	29	413,17
26290282	1614529166	1	5	10	37,64
24837099	1614530155	16	17	3	329,47
81869644	1614496563	6	24	32	599,19
29472699	1614476423	19	22	38	324,86
17763421	1614466313	20	17	9	329,47
72467982	1614488787	1	1	28	317,94
88808169	1614485772	16	20	8	326,33
11559315	1614466635	4	12	6	303,02
65525082	1614543888	8	23	44	192,83
71409550	1614518043	3	13	36	320,08
19832136	1614524930	18	24	42	599,19
51131380	1614510299	17	4	6	34,12
26662202	1614534215	20	10	6	520,6
66339637	1614473717	19	15	29	473,88
15883126	1614462659	12	21	10	327,22
53038313	1614502880	13	17	24	329,47
29287273	1614491354	14	19	20	31,01
36237674	1614471190	3	3	11	36,71
34661984	1614488349	16	13	15	320,08
27930047	1614492590	3	18	23	394,4
14864455	1614503434	11	25	16	268,58
37728890	1614540718	20	26	17	182,14
42942475	1614493921	5	24	12	599,19
14219256	1614504250	8	13	9	320,08
91393142	1614531060	15	16	11	426,14
10466552	1614543097	6	27	25	268,29
23694135	1614490492	3	10	38	520,6
36398896	1614533368	16	15	38	473,88
19343058	1614510469	1	7	24	39,77
71798825	1614506204	12	19	26	31,01
69535521	1614460743	2	15	13	473,88
98048392	1614521476	9	18	8	394,4
36623127	1614542211	3	15	26	473,88
71338272	1614501515	19	19	26	31,01
84506746	1614541357	4	23	2	192,83
92652284	1614464194	7	1	12	317,94
43072011	1614466060	20	12	25	303,02
33945976	1614485331	5	12	6	303,02
68107677	1614526527	8	7	2	39,77
96594295	1614528734	20	12	30	303,02
80752551	1614540835	10	23	36	192,83
23915337	1614514836	7	17	11	329,47
74943890	1614489551	3	19	41	31,01
30803981	1614473854	8	6	10	41,96
41746274	1614464482	10	8	9	30,44
78188490	1614530179	16	11	29	321,25
81976398	1614490544	7	4	8	34,12
43913026	1614496267	1	27	15	268,29
42189608	1614538315	8	9	8	25,39
37687457	1614505961	16	19	27	31,01
46907146	1614518831	15	19	16	31,01
37546489	1614464023	19	4	22	34,12
90975130	1614480696	12	4	43	34,12
25272245	1614460610	11	3	10	36,71
30477696	1614517896	19	26	2	182,14
27684197	1614510916	4	14	43	628,36
24164334	1614465845	5	9	34	25,39
55227315	1614543115	4	19	30	31,01
