order_id	order_timestamp	sales_area_id	sku_id	items_qty	price_per_item
5622600	1582372536	20	SS-05	31	189,03
2282183	1581852228	15	PD-01	18	311,9
2133229	1581324271	1	SS-01	17	31,01
9820975	1581542169	16	SS-05	38	189,03
7572068	1581003751	1	NN-05	23	35,48
4955870	1581814271	9	PD-07	8	323,01
5488801	1580937832	5	SS-05	41	189,03
6319800	1581723096	8	FF-05	23	360,38
5048946	1582305887	19	NN-02	25	39,75
9529015	1580820644	13	NN-01	35	308,62
6317498	1582410229	16	NN-07	31	38,99
8200534	1580905807	13	SS-01	19	31,01
3596262	1580753355	7	SS-03	15	314,54
4254903	1582443183	18	NN-06	43	40,33
8690570	1582241510	16	PD-03	12	313,77
4890011	1581075109	6	SS-03	38	314,54
6264917	1581272333	20	PD-04	42	586,6
6515153	1582532439	9	FF-01	44	581,74
8053885	1582789325	13	FF-01	47	581,74
9717186	1581954070	5	NN-05	45	35,48
7260351	1580941841	20	SS-02	44	316,82
9384260	1582059678	10	BB-03	37	515,44
3381496	1580680534	11	NN-03	20	35,3
7285664	1581770532	12	PD-03	19	313,77
7760084	1582151583	3	PD-08	44	382,91
7881014	1582819492	8	NN-04	25	31,55
1813550	1580824086	8	FF-02	14	253,25
2241706	1581062082	6	NN-02	34	39,75
9176839	1582268834	14	FF-02	38	253,25
3372593	1581661620	4	NN-06	33	40,33
9643749	1582263243	4	NN-05	6	35,48
9440116	1580731654	12	NN-03	34	35,3
2649754	1581602667	8	SS-03	30	314,54
4038562	1582290024	14	BB-01	30	30,13
1634303	1582507956	10	FF-04	7	248,07
8991623	1581198741	3	BB-03	46	515,44
8193631	1582898595	15	NN-07	1	38,99
8239604	1581663285	1	PD-05	25	442,38
2575051	1580852529	8	FF-04	43	248,07
7482428	1582944546	5	SS-02	37	316,82
9113399	1582784216	19	PD-07	20	323,01
7778439	1582893936	3	SS-04	27	306,24
6307514	1582157230	17	FF-01	23	581,74
6767117	1580520985	13	SS-03	34	314,54
9904720	1582500190	17	FF-06	12	393,5
7689036	1580820625	1	FF-03	27	170,03
1233567	1582220639	4	NN-06	7	40,33
5023793	1580976944	11	PD-06	45	405,69
9433123	1580768198	13	SS-05	34	189,03
5748704	1580691273	12	NN-02	7	39,75
9178375	1581782932	15	PD-06	43	405,69
7669669	1581797100	17	FF-01	34	581,74
6301792	1581136248	16	BB-01	25	30,13
4778853	1582305800	2	NN-05	11	35,48
1504292	1582775923	12	SS-05	22	189,03
1988446	1580975276	6	PD-01	31	311,9
2378499	1580647791	5	SS-02	2	316,82
8406997	1582683055	12	FF-04	18	248,07
6187621	1580723500	3	NN-03	6	35,3
3626617	1580720310	9	PD-01	32	311,9
7856861	1581892915	10	PD-04	2	586,6
7460683	1581071578	19	PD-03	37	313,77
6094719	1582317875	17	NN-07	8	38,99
7818326	1582075911	6	BB-02	19	24,89
7232600	1581582441	10	FF-02	4	253,25
1048775	1581490625	2	SS-04	35	306,24
6531431	1581929868	5	BB-03	39	515,44
3910079	1581967264	9	FF-03	37	170,03
3792565	1581473419	3	SS-04	21	306,24
5165869	1582675840	8	SS-01	28	31,01
6664259	1582621907	3	FF-06	16	393,5
5546952	1582898498	3	SS-01	45	31,01
3003114	1582777970	1	PD-03	42	313,77
2439077	1580686945	13	NN-05	4	35,48
4925103	1580646211	6	SS-05	41	189,03
8385384	1582638511	17	PD-02	31	303,02
3345682	1582697373	1	NN-04	21	31,55
4599662	1581625921	3	PD-03	26	313,77
2765587	1581892462	20	SS-04	2	306,24
7116278	1581715540	16	FF-03	13	170,03
2060858	1580918300	18	NN-04	40	31,55
1151108	1580916282	9	NN-07	24	38,99
4282253	1581742586	20	PD-05	31	442,38
3701355	1582613827	3	NN-05	17	35,48
5582148	1582306604	13	FF-02	36	253,25
2331162	1582539821	9	PD-07	14	323,01
5302351	1581603584	11	FF-02	34	253,25
8238474	1581092283	4	FF-03	34	170,03
5734369	1581171539	4	NN-02	42	39,75
5962751	1581507982	13	FF-06	47	393,5
9751032	1581643455	10	NN-03	12	35,3
1950025	1581031240	11	PD-07	7	323,01
9961162	1581723660	8	FF-01	10	581,74
3127047	1580578580	13	PD-07	9	323,01
5126485	1582001377	17	SS-03	31	314,54
7275464	1582392949	5	PD-01	25	311,9
1959915	1581855748	4	PD-06	22	405,69
7813044	1581219110	13	SS-04	22	306,24
4097344	1580797491	4	NN-05	41	35,48
4485494	1582871386	7	FF-04	7	248,07
8339609	1582671589	20	FF-04	40	248,07
2994843	1582430143	20	PD-04	10	586,6
3727431	1582258299	15	FF-05	24	360,38
8023449	1582374174	2	SS-01	12	31,01
4034714	1582948196	7	PD-03	36	313,77
3992876	1582836717	13	NN-03	45	35,3
9329680	1580675137	7	PD-02	29	303,02
3680638	1580609895	14	SS-01	29	31,01
8069706	1582538360	10	NN-06	10	40,33
1905775	1582281912	20	NN-03	33	35,3
7426608	1582075313	2	NN-05	9	35,48
2588574	1580771313	10	PD-04	17	586,6
7948393	1581420071	15	NN-03	15	35,3
4764542	1580979146	6	SS-01	13	31,01
4184770	1581880602	7	SS-04	10	306,24
5814334	1581706129	4	BB-03	33	515,44
6293055	1581650057	2	SS-01	27	31,01
2595431	1581366868	18	SS-01	47	31,01
7386468	1581166626	15	BB-03	28	515,44
7963625	1581800319	4	SS-04	26	306,24
4888755	1582164538	10	BB-03	7	515,44
6286330	1581826061	15	PD-03	14	313,77
7368279	1582765133	10	NN-04	2	31,55
8273412	1581442973	20	PD-04	13	586,6
4738835	1581778902	8	PD-08	19	382,91
2497637	1581164900	16	NN-05	5	35,48
4612648	1582965714	20	FF-01	10	581,74
5044827	1581982683	4	PD-07	6	323,01
4854273	1580599227	20	NN-03	15	35,3
8978504	1582062836	10	BB-02	37	24,89
8666130	1580631051	15	NN-06	22	40,33
7107521	1581849730	14	FF-03	24	170,03
1960831	1580892951	14	BB-02	39	24,89
8336667	1582892451	10	SS-04	7	306,24
9878555	1582444747	2	NN-06	13	40,33
3941747	1580538601	12	SS-02	5	316,82
1210156	1581874165	13	SS-03	26	314,54
4922059	1580768248	5	PD-01	7	311,9
3763003	1581974955	3	NN-05	41	35,48
6352908	1580768365	14	SS-02	34	316,82
7406564	1582990453	19	PD-01	2	311,9
9266398	1582049641	16	NN-07	30	38,99
7376448	1581231103	13	FF-01	31	581,74
3493580	1582175306	10	FF-02	9	253,25
4731608	1580514247	14	PD-02	39	303,02
4650687	1582844641	2	PD-07	45	323,01
8299790	1582741660	14	FF-03	39	170,03
8852858	1580854867	8	PD-06	42	405,69
8337533	1581693463	2	SS-02	16	316,82
9867525	1581518302	15	SS-04	43	306,24
3777657	1580759291	16	PD-05	29	442,38
5207199	1581357372	11	NN-05	3	35,48
6737511	1580688717	8	FF-04	46	248,07
3959950	1580947486	1	NN-06	41	40,33
1571176	1581284645	2	BB-03	15	515,44
1225688	1581182732	12	PD-04	37	586,6
8722940	1581294732	7	PD-03	28	313,77
2517997	1582757557	16	FF-01	28	581,74
3033105	1582798840	16	PD-06	39	405,69
5453718	1582083327	3	SS-05	11	189,03
8998869	1581596077	11	PD-07	27	323,01
3577960	1581415535	12	FF-06	38	393,5
4285578	1581143579	18	BB-01	33	30,13
5448141	1580983477	2	BB-03	29	515,44
3862040	1581226237	1	NN-07	1	38,99
5484111	1581155805	7	PD-05	12	442,38
8955161	1581078987	12	SS-02	4	316,82
6990546	1582163749	18	SS-04	34	306,24
9058128	1581276945	11	SS-05	47	189,03
2766362	1582353618	13	SS-04	38	306,24
9976430	1582844379	5	SS-05	25	189,03
3107380	1580747630	12	SS-04	20	306,24
8788851	1582503920	9	PD-08	28	382,91
7309659	1582555088	18	SS-03	2	314,54
8339653	1582711063	14	BB-01	45	30,13
6364243	1581007035	19	PD-06	44	405,69
2479331	1580670675	11	FF-06	14	393,5
1671986	1582456059	15	NN-01	33	308,62
5946142	1582894694	16	PD-04	37	586,6
9388814	1580916322	11	NN-03	9	35,3
7376908	1580705190	10	PD-04	4	586,6
2326104	1581707443	11	FF-06	6	393,5
4662933	1581494437	8	BB-01	35	30,13
7914718	1580658434	5	FF-06	24	393,5
8730246	1581783819	9	BB-02	9	24,89
7234337	1581747779	15	SS-04	47	306,24
7230100	1581689585	8	PD-01	2	311,9
9280850	1582518369	4	SS-05	1	189,03
9836446	1582558228	4	PD-08	19	382,91
9484609	1580829331	5	FF-04	22	248,07
9132773	1582425198	1	PD-04	25	586,6
4553627	1581685720	14	FF-05	26	360,38
5242462	1580696809	1	FF-04	28	248,07
1519155	1581181810	20	SS-01	17	31,01
8243469	1580986074	20	PD-03	26	313,77
1921415	1582187145	5	NN-05	35	35,48
9573580	1582129501	3	NN-01	42	308,62
1562290	1581712439	9	FF-04	19	248,07
6381795	1582555948	6	SS-05	12	189,03
7847391	1582827929	6	NN-01	18	308,62
6391352	1582788987	10	FF-01	17	581,74
1647743	1580780863	18	PD-01	1	311,9
4931004	1582882673	17	BB-03	9	515,44
6812026	1581809306	9	FF-06	17	393,5
7912063	1580786859	6	NN-06	30	40,33
3052676	1580519945	14	FF-01	18	581,74
5188139	1582645204	5	NN-07	20	38,99
8716897	1581849333	13	FF-01	43	581,74
1755504	1582904549	8	SS-01	29	31,01
3328568	1581635315	3	FF-02	4	253,25
1656631	1582209046	9	SS-03	3	314,54
3312645	1581930933	5	PD-07	30	323,01
6290861	1580756814	20	FF-03	12	170,03
9337434	1581237752	4	FF-03	12	170,03
8263077	1581020323	13	NN-02	33	39,75
6373307	1580611658	14	NN-02	13	39,75
9232755	1581280464	2	NN-04	43	31,55
7669795	1582717026	5	FF-05	23	360,38
9280364	1581153062	17	PD-06	15	405,69
6029629	1580644452	6	PD-01	10	311,9
2527339	1581058767	19	FF-05	45	360,38
9726722	1582223082	14	FF-01	18	581,74
8067572	1581209379	16	FF-04	1	248,07
6975655	1581811041	15	BB-01	21	30,13
1190590	1582246768	14	NN-07	40	38,99
6466092	1580813904	9	SS-01	22	31,01
1363637	1582353694	11	NN-05	41	35,48
7575815	1581311612	1	NN-04	45	31,55
8343739	1581029854	11	BB-03	9	515,44
9165373	1580704445	20	SS-03	30	314,54
8002975	1582988322	1	FF-03	32	170,03
9233832	1580580688	19	NN-02	30	39,75
9318977	1582392958	6	FF-02	20	253,25
9774418	1581019226	4	PD-07	2	323,01
3683885	1582491967	9	PD-04	39	586,6
4823905	1582104516	1	FF-04	37	248,07
4771452	1580816811	1	PD-01	19	311,9
9437625	1580564488	5	PD-01	9	311,9
8803308	1581409147	14	PD-01	40	311,9
1042776	1580703072	14	FF-04	8	248,07
9490642	1581618290	5	NN-04	19	31,55
2893740	1581577101	16	FF-05	44	360,38
6391239	1582865876	7	NN-06	23	40,33
4814037	1581299172	10	NN-07	38	38,99
7741972	1580790242	9	NN-03	18	35,3
4996129	1582116985	10	NN-04	17	31,55
1212504	1581071848	6	SS-05	23	189,03
9837788	1581263289	8	NN-03	3	35,3
7839662	1581699163	17	SS-02	7	316,82
9385581	1581416392	10	NN-06	5	40,33
4672223	1582367036	6	PD-01	5	311,9
3555140	1581549452	16	NN-02	5	39,75
1819567	1581386913	8	SS-02	16	316,82
1627401	1580799213	19	PD-06	8	405,69
9972759	1580689004	8	PD-01	19	311,9
5843611	1581177242	18	NN-06	18	40,33
9547035	1582742724	4	NN-06	34	40,33
6183015	1582834538	3	NN-05	45	35,48
5845908	1582155529	11	PD-08	36	382,91
3798380	1582966122	8	PD-01	17	311,9
5244364	1581848518	14	NN-01	26	308,62
4766917	1581693919	4	NN-04	5	31,55
5103695	1580563932	11	SS-01	37	31,01
8712423	1581093626	7	NN-04	30	31,55
6067017	1581154274	19	PD-02	27	303,02
7829902	1582791248	8	BB-03	13	515,44
9559650	1582362858	18	NN-04	41	31,55
2398434	1580821507	8	PD-05	26	442,38
4986688	1582902306	7	NN-05	28	35,48
1682949	1581683717	14	FF-02	38	253,25
9518421	1580637937	13	FF-04	41	248,07
2760279	1580660220	20	FF-06	30	393,5
3515171	1581266707	8	SS-05	8	189,03
5587681	1582668844	7	FF-04	24	248,07
8228933	1580970773	3	NN-04	29	31,55
5594856	1582035718	6	NN-05	11	35,48
8043763	1581281939	15	NN-06	17	40,33
9437298	1581109631	1	NN-02	24	39,75
2833220	1580733635	5	PD-08	43	382,91
8024328	1581565578	10	BB-03	18	515,44
1010281	1581510347	5	FF-01	43	581,74
4034049	1581298772	3	NN-03	27	35,3
2914095	1580743791	17	NN-06	12	40,33
5660448	1580956515	16	NN-01	26	308,62
3819559	1582935508	13	PD-08	7	382,91
8372027	1581715420	9	BB-03	26	515,44
7932866	1582893964	12	NN-07	45	38,99
5310995	1580876513	17	NN-02	41	39,75
4880863	1580968066	9	NN-06	10	40,33
5099447	1582740391	13	SS-04	41	306,24
6511297	1582655303	9	BB-01	21	30,13
1171395	1582796976	4	PD-08	14	382,91
1096014	1581020272	4	PD-03	36	313,77
6247052	1582798469	3	PD-04	9	586,6
9022920	1580832528	4	SS-02	24	316,82
4015848	1582912758	16	NN-03	8	35,3
2865014	1582369608	1	NN-02	21	39,75
6144359	1582040571	17	PD-02	24	303,02
5699156	1581990408	4	NN-07	40	38,99
9184019	1582876872	1	PD-08	45	382,91
1434183	1581457334	18	NN-02	24	39,75
1084359	1581542717	7	SS-03	38	314,54
5434047	1581156580	5	NN-02	1	39,75
4956293	1581480430	17	BB-03	23	515,44
9732936	1581515742	6	FF-05	8	360,38
2086329	1581028945	1	PD-04	43	586,6
8246102	1581434762	7	NN-03	4	35,3
2106310	1581065311	19	SS-04	39	306,24
6761934	1580928867	4	SS-01	25	31,01
5258540	1581142990	6	FF-03	8	170,03
1808094	1582338973	3	FF-01	44	581,74
8018052	1582429050	16	FF-06	11	393,5
9377536	1581734378	6	PD-03	3	313,77
8889957	1581351650	16	BB-01	5	30,13
2210379	1581459073	3	NN-05	21	35,48
5020350	1582826228	15	FF-02	34	253,25
8383039	1581290970	3	BB-02	19	24,89
4907305	1580771793	15	NN-06	35	40,33
6891383	1580716574	10	PD-08	13	382,91
1085416	1581077019	1	PD-02	5	303,02
2420510	1581153397	6	BB-02	17	24,89
8041518	1580865614	8	PD-04	20	586,6
3288513	1582542011	14	NN-02	22	39,75
4389447	1582234495	16	BB-03	18	515,44
9137075	1582519009	11	FF-06	38	393,5
4581281	1581657589	1	NN-03	2	35,3
2987391	1582215794	18	SS-05	7	189,03
5386072	1580991666	2	PD-04	23	586,6
5797820	1580854361	2	BB-02	4	24,89
7052267	1581987613	7	FF-06	46	393,5
2439509	1581523162	7	BB-02	34	24,89
3044398	1581078153	1	FF-05	32	360,38
4339059	1580973552	18	FF-01	38	581,74
7568837	1580706631	19	PD-07	33	323,01
1723720	1580567755	20	FF-02	10	253,25
6079416	1581758262	6	FF-03	8	170,03
8058306	1582862164	8	NN-07	46	38,99
4757200	1581821605	18	BB-03	41	515,44
1686653	1580894901	14	NN-03	31	35,3
3453247	1581910777	8	BB-03	13	515,44
6606855	1582829563	8	PD-04	7	586,6
7171526	1582259860	10	PD-02	37	303,02
9233913	1580909604	2	SS-05	24	189,03
5348210	1582123144	11	NN-05	45	35,48
2627326	1581765635	16	BB-03	21	515,44
4694416	1582926411	7	NN-06	43	40,33
3151012	1581358084	13	PD-01	7	311,9
2212624	1580683381	1	NN-07	12	38,99
8855504	1582662154	17	NN-06	17	40,33
9485313	1582941660	5	PD-08	13	382,91
1492182	1582905584	9	FF-02	12	253,25
6814553	1582487262	2	FF-02	9	253,25
1666841	1581799414	14	NN-03	36	35,3
5295965	1580722855	2	NN-06	3	40,33
8729298	1582767445	20	PD-02	19	303,02
6935936	1581749414	19	NN-02	14	39,75
7682020	1582659315	10	SS-02	12	316,82
6787340	1581722608	18	NN-06	7	40,33
7910240	1581772401	14	PD-03	23	313,77
1750261	1583009686	13	SS-05	11	189,03
1897597	1582741275	1	SS-03	19	314,54
2099932	1581874149	19	FF-06	10	393,5
1917477	1581261756	13	NN-06	17	40,33
3853619	1582956393	1	NN-01	16	308,62
5589670	1581114119	8	NN-04	9	31,55
2570762	1582737865	5	NN-06	12	40,33
7570878	1580774612	12	PD-02	41	303,02
4543574	1582638111	2	BB-03	24	515,44
2811601	1580918445	4	NN-04	12	31,55
2212347	1581610186	20	FF-01	1	581,74
1335341	1581180301	16	FF-06	34	393,5
2204126	1581590869	11	PD-02	12	303,02
6651780	1581762871	20	SS-01	39	31,01
3822160	1581081759	18	PD-07	41	323,01
6370902	1582944239	9	PD-03	43	313,77
8351412	1580516770	1	PD-08	42	382,91
6406717	1582637607	17	PD-07	28	323,01
4271119	1581193473	6	SS-01	32	31,01
8892523	1581603062	13	FF-01	31	581,74
5135152	1582584679	15	SS-04	32	306,24
8722330	1582685354	20	PD-02	19	303,02
8912543	1582987144	8	NN-02	41	39,75
2396606	1581645422	19	BB-03	9	515,44
2154655	1582039288	10	SS-02	20	316,82
2394064	1582594525	14	PD-06	22	405,69
1130648	1581296912	1	PD-02	12	303,02
1662134	1582539122	17	SS-05	23	189,03
7702572	1581775469	15	PD-08	47	382,91
9286903	1580661125	9	FF-03	25	170,03
8784300	1582484146	2	NN-02	37	39,75
6353517	1581433241	17	NN-01	19	308,62
1937588	1581494508	13	FF-02	12	253,25
1217145	1581265250	8	NN-06	5	40,33
3803972	1581914913	18	BB-02	13	24,89
6689318	1582832813	1	BB-02	16	24,89
4656416	1580568871	8	PD-07	33	323,01
5270237	1582420242	14	PD-03	7	313,77
1304574	1581269231	14	PD-02	7	303,02
2196840	1582223395	10	NN-05	38	35,48
9983195	1581604178	11	FF-04	6	248,07
5775821	1582694070	13	PD-08	39	382,91
7937770	1580803898	17	NN-07	30	38,99
5815057	1582446512	7	PD-07	14	323,01
7747925	1582132193	4	SS-03	38	314,54
4498779	1580972182	14	FF-03	45	170,03
3377380	1582243060	6	BB-01	30	30,13
7169264	1581035814	5	SS-03	43	314,54
5337032	1581542807	19	SS-03	14	314,54
5093061	1582262716	3	FF-02	16	253,25
7936614	1582329675	6	FF-04	30	248,07
7757874	1582646081	7	PD-08	42	382,91
6932162	1582233441	5	PD-01	43	311,9
7570602	1582168392	17	NN-02	9	39,75
4870667	1581805595	15	FF-05	36	360,38
9496763	1582308409	16	FF-05	15	360,38
4208058	1581876679	18	FF-05	34	360,38
7475841	1581948414	16	FF-05	21	360,38
1906443	1582157845	9	BB-02	38	24,89
4116276	1582691553	12	NN-06	23	40,33
5376916	1582164787	17	NN-06	19	40,33
4873998	1582662785	4	BB-01	30	30,13
9183660	1582502153	1	PD-06	10	405,69
9707506	1581475268	7	FF-05	12	360,38
6733376	1582424506	8	NN-01	36	308,62
2628892	1582369447	2	SS-05	27	189,03
9294977	1581779474	17	NN-07	3	38,99
3042400	1581483207	5	SS-01	44	31,01
9381904	1581349165	19	PD-04	29	586,6
4712809	1582606283	5	BB-02	23	24,89
1390204	1580992482	19	PD-01	5	311,9
9041803	1581141727	9	BB-01	41	30,13
6924292	1581556176	11	FF-06	14	393,5
2223868	1580693931	17	FF-02	17	253,25
3550400	1582474342	8	FF-02	19	253,25
8798432	1580552991	4	FF-03	35	170,03
3247331	1582045815	9	SS-04	36	306,24
6252797	1581924932	3	SS-05	23	189,03
6704892	1581405453	1	FF-01	38	581,74
7472906	1582796220	4	PD-07	6	323,01
5998308	1582748513	19	NN-07	28	38,99
8189995	1581759856	20	NN-06	39	40,33
2578784	1581517052	18	NN-02	35	39,75
8277224	1582369360	6	SS-05	16	189,03
6455185	1580998430	20	SS-03	16	314,54
9197684	1582070642	5	SS-04	46	306,24
9716424	1581588982	3	NN-04	20	31,55
7523524	1582710684	8	PD-05	15	442,38
3190241	1581316098	12	PD-07	1	323,01
3276107	1582187669	18	FF-03	17	170,03
7725333	1581297086	13	FF-03	30	170,03
6868687	1580621593	4	SS-03	32	314,54
1977858	1581510453	3	FF-03	18	170,03
2774829	1582792872	11	PD-08	3	382,91
1439291	1582915914	15	FF-05	18	360,38
1291838	1580891084	18	NN-04	34	31,55
7571347	1581300617	5	NN-03	22	35,3
9640603	1581112098	16	SS-01	12	31,01
2647901	1582634947	9	NN-02	40	39,75
7706037	1582532292	4	NN-05	7	35,48
4900766	1580604868	13	PD-06	12	405,69
5658267	1580644683	15	SS-05	19	189,03
2943066	1582899200	16	SS-01	39	31,01
4714564	1582802049	20	NN-01	11	308,62
1742375	1580669253	9	SS-04	2	306,24
4131232	1582726012	18	PD-01	2	311,9
6932577	1580684065	16	PD-01	23	311,9
5771938	1582831766	14	BB-03	5	515,44
1216355	1581065943	2	PD-04	20	586,6
4491573	1582704534	8	BB-02	23	24,89
7922654	1581626760	12	FF-03	30	170,03
2001423	1581433216	10	PD-01	33	311,9
8979496	1581953085	7	FF-04	26	248,07
7105772	1580923900	15	PD-07	26	323,01
5817828	1582541472	6	NN-01	44	308,62
2674776	1580691391	16	NN-04	7	31,55
5742897	1581927566	1	NN-03	28	35,3
4811369	1581464393	4	PD-04	10	586,6
3537323	1580887942	13	SS-02	12	316,82
4817573	1581294141	19	PD-06	41	405,69
6430298	1580721143	20	NN-01	14	308,62
4613414	1581916576	18	SS-01	2	31,01
7413365	1582872746	16	BB-02	15	24,89
7726099	1580801180	14	SS-05	32	189,03
3902640	1580957684	12	PD-01	46	311,9
9633592	1581116402	11	PD-04	17	586,6
9930918	1581146365	16	SS-02	26	316,82
9360182	1580858690	10	PD-06	21	405,69
9913983	1580785180	17	SS-02	21	316,82
8875736	1582435438	2	BB-03	32	515,44
7743450	1581218868	10	SS-01	21	31,01
2300031	1582458920	10	BB-03	45	515,44
3659166	1581548486	12	SS-02	23	316,82
9770616	1581941988	19	FF-04	39	248,07
6911364	1581565648	14	FF-04	19	248,07
1044298	1582112738	15	PD-03	41	313,77
2685577	1581193853	4	PD-08	28	382,91
2880941	1582155191	12	SS-02	45	316,82
7267533	1581187589	16	PD-01	39	311,9
9225414	1580610993	15	NN-07	2	38,99
1892184	1581301838	10	BB-03	40	515,44
2658173	1582900770	14	SS-03	32	314,54
5922031	1581533309	19	SS-01	17	31,01
6067778	1582285009	10	NN-07	20	38,99
8081969	1582533552	20	SS-04	5	306,24
7353809	1581492607	11	SS-03	42	314,54
7484200	1580514331	3	PD-08	35	382,91
6062575	1582294962	8	SS-01	11	31,01
9384176	1580815344	15	SS-03	2	314,54
4257346	1580995873	15	PD-06	20	405,69
7728450	1580986470	5	PD-08	43	382,91
9204288	1582487575	6	PD-02	27	303,02
6490152	1582377504	2	PD-06	26	405,69
6319589	1581438698	16	PD-04	8	586,6
7918686	1581956930	4	NN-07	41	38,99
6893508	1582028385	15	NN-03	30	35,3
4960221	1581957204	20	PD-03	4	313,77
9687528	1581093333	1	SS-04	42	306,24
1178674	1580777019	9	SS-02	35	316,82
6468923	1580559020	3	NN-03	26	35,3
9061478	1581547392	1	PD-06	23	405,69
2341048	1581385752	8	PD-01	46	311,9
9302681	1580755558	10	NN-06	14	40,33
4078421	1582502398	15	PD-06	42	405,69
4774078	1582772789	15	FF-03	18	170,03
5324563	1580770564	2	SS-05	46	189,03
6579521	1581028610	8	SS-01	12	31,01
7027522	1582914961	10	PD-02	44	303,02
1319153	1582606616	20	PD-07	44	323,01
1744179	1581618749	13	BB-01	40	30,13
4775416	1581632973	10	FF-06	3	393,5
1128295	1582860717	7	NN-01	33	308,62
1104378	1581385038	14	NN-01	24	308,62
8055018	1581268123	14	SS-04	39	306,24
1915439	1580954128	6	PD-05	45	442,38
9557208	1581591267	10	NN-07	2	38,99
7839245	1582647160	16	PD-02	35	303,02
8007218	1581528404	7	FF-05	23	360,38
5321158	1580769616	7	SS-04	12	306,24
7047072	1581763813	7	NN-05	27	35,48
8962948	1582777414	8	NN-03	20	35,3
7565816	1582979125	2	FF-02	36	253,25
2932625	1580750476	14	NN-02	23	39,75
5436165	1582208717	18	NN-03	39	35,3
6936631	1581976211	16	FF-05	27	360,38
1266777	1580861190	13	SS-03	28	314,54
3185924	1580796786	15	NN-04	12	31,55
6552596	1580554138	3	NN-02	33	39,75
5849913	1580586099	7	PD-02	37	303,02
7438189	1581824691	13	PD-04	26	586,6
9776439	1582449841	4	SS-02	16	316,82
4925558	1581625652	14	NN-07	39	38,99
4502152	1582899635	17	PD-03	31	313,77
7252585	1581590698	2	NN-07	14	38,99
2937865	1582042207	9	NN-04	37	31,55
7695581	1580929916	19	NN-05	1	35,48
5420266	1582178621	20	PD-02	3	303,02
2178882	1582711887	9	NN-04	10	31,55
1294902	1581256812	10	NN-05	19	35,48
4528841	1581875262	9	PD-05	35	442,38
2797557	1582737086	10	SS-03	38	314,54
5473921	1581449382	7	SS-04	8	306,24
1534817	1580896450	5	FF-04	38	248,07
1650306	1581845653	13	NN-04	26	31,55
6694538	1581633279	8	PD-05	43	442,38
4139915	1581195698	2	SS-04	18	306,24
4386934	1580534871	6	PD-06	41	405,69
3931943	1581616565	6	BB-03	5	515,44
6631659	1581960011	20	NN-03	30	35,3
1378389	1580725835	1	FF-02	5	253,25
6069368	1580575832	1	NN-02	38	39,75
7804171	1581886764	16	FF-03	23	170,03
1047141	1581920642	3	NN-02	44	39,75
4531968	1581978013	9	NN-03	23	35,3
4965044	1580804014	15	BB-02	47	24,89
2706010	1582336877	20	NN-06	44	40,33
4761931	1581933115	12	PD-02	46	303,02
3061796	1581007175	6	PD-07	37	323,01
7842980	1581760238	18	PD-04	24	586,6
4564266	1581939269	19	FF-04	22	248,07
7979323	1582736730	18	PD-07	18	323,01
8119354	1580938483	13	SS-02	24	316,82
1932678	1581767023	17	SS-04	15	306,24
7939209	1582844971	15	SS-05	39	189,03
7610072	1582905347	6	SS-05	1	189,03
9825809	1580649432	18	PD-05	43	442,38
1692352	1581485456	7	PD-02	43	303,02
6954777	1580525070	19	PD-07	26	323,01
8857239	1581534319	4	PD-03	39	313,77
1662199	1582022636	9	PD-03	2	313,77
9874349	1581430509	10	FF-04	32	248,07
5074136	1581814787	15	BB-01	37	30,13
7876670	1582715650	5	SS-05	15	189,03
9156582	1581082053	1	NN-07	37	38,99
4606992	1581185311	1	PD-05	23	442,38
1309224	1581572797	6	PD-03	30	313,77
6416160	1581061040	14	FF-03	29	170,03
6558837	1582844048	4	SS-05	16	189,03
4093532	1581134065	4	BB-01	15	30,13
8207845	1582262400	9	PD-04	25	586,6
7362837	1581136942	3	NN-07	27	38,99
5199561	1580701093	7	FF-03	27	170,03
9483788	1581081177	18	SS-03	39	314,54
5555301	1582020137	14	FF-04	30	248,07
3806564	1581170719	17	PD-03	7	313,77
6387728	1581485760	14	PD-07	18	323,01
1144322	1580694101	3	NN-04	17	31,55
4459007	1581837287	12	NN-06	33	40,33
7002342	1581299291	17	NN-01	22	308,62
2831913	1580947974	14	PD-01	41	311,9
3742816	1580538285	13	NN-05	43	35,48
6292562	1580553460	20	FF-04	22	248,07
1312518	1582691665	8	FF-04	3	248,07
9327177	1581502545	2	FF-04	12	248,07
3973217	1582714216	9	NN-06	34	40,33
2818676	1582691548	1	FF-06	16	393,5
7230846	1581511728	16	FF-05	7	360,38
2123346	1582153562	14	FF-06	5	393,5
4079642	1582532469	18	NN-03	43	35,3
3677318	1581870462	12	PD-01	33	311,9
3132660	1581029888	13	FF-01	32	581,74
8614137	1581621204	8	NN-04	9	31,55
8738973	1581337798	1	NN-03	2	35,3
9611542	1581740514	3	NN-03	15	35,3
5138392	1582630669	10	PD-07	33	323,01
8628964	1581198219	1	BB-02	30	24,89
2206333	1581543912	8	PD-07	25	323,01
1783742	1582430788	5	NN-02	35	39,75
8738913	1582667715	4	SS-01	33	31,01
1448357	1582562414	13	BB-02	9	24,89
9324479	1581317311	7	NN-04	34	31,55
4158395	1581007482	17	FF-06	32	393,5
8862886	1581526975	16	FF-01	42	581,74
4078640	1582897755	5	PD-01	24	311,9
5179912	1581105285	20	BB-01	47	30,13
